Transaction_ID,Date,Country,Product_ID,Product_Name,Category,Price_Per_Unit,Quantity_Purchased,Cost_Price,Discount_Applied,Payment_Method,Customer_Age_Group,Customer_Gender,Store_Location,Sales_Rep,Total_Amount,Profit
461cf076-7fca-4444-a453-62f8e037c02b,12/21/2025,US,90e5478f-d263-4e77-a790-f58b88249aeb,International,Beauty,234.1699982,8,201.4400024,40.00999832,Cash,Young,Male,New York,Susan Martinez,1833.35,221.83
462bf419-e48c-4c83-abf1-fc85bf3eb333,11/20/2025,Canada,5dc3e091-0288-4132-bfd9-cf54f4b28ed7,Science,Home & Kitchen,148.2200012,8,91.33999634,28.10000038,Mobile Payment,Senior,Other,Vancouver,Richard Campbell,1157.66,426.94
464947fb-d3ff-4100-8917-b2892c4503d8,11/20/2025,China,c9145a2d-725d-4c78-a8c9-05ca64a8d682,Simply,Clothing,395.7200012,10,282.3099976,60.34999847,Mobile Payment,Senior,Male,Beijing,Christine Martin,3896.85,1073.75
465aa356-5910-4cf6-b8f1-3020371be241,10/11/2025,US,e1c6f689-9d73-4581-96d9-d38183c5fe81,Myself,Toys,445.5899963,4,357.5100098,10.30000019,Mobile Payment,Senior,Female,Chicago,Kenneth Fletcher,1772.06,342.02
4669432e-6258-4f9d-9734-0d3bdbb68a57,1/28/2025,US,2b164cc1-a00a-4d57-8607-4a08474ff400,Analysis,Electronics,451.7200012,1,322.2799988,78.16000366,Credit Card,Senior,Other,Los Angeles,Cindy Kline,373.56,51.28
467bb07b-0d90-4ae7-acc6-f3c2069e2c3d,4/16/2025,India,c938221b-70cb-4c47-85f4-9cea7882bfd7,Apply,Clothing,121.1200027,2,76.75,12.55000019,Credit Card,Young,Female,Delhi,Angela Phillips,229.69,76.19
467dfff9-f511-442e-8d57-16cc7a41a4b5,6/4/2025,US,380c846b-b7c9-4937-9256-9bffb6af7734,Owner,Home & Kitchen,19.20000076,3,14.22999954,3.660000086,Credit Card,Young,Other,Los Angeles,Betty Lyons,53.94,11.25
468d2a7b-cb85-4bf8-a680-86b6eea9b00c,9/18/2025,India,32fce3e7-02ad-4648-b388-8edc0f00b4a0,Ready,Sports,130,4,78.19999695,23.45999908,Mobile Payment,Adult,Female,Delhi,Amanda Morrow,496.54,183.74
469d6d5d-7601-4d3e-a30f-a6a1ca218d63,2/8/2025,UK,29d0e166-e0fe-4449-86fa-7fb86495d6c2,Door,Beauty,391.3599854,4,245.8899994,61.22000122,Mobile Payment,Young,Female,Birmingham,Jeremy Martin,1504.22,520.66
46a2c435-3c86-401e-89c6-18e1e14ebb11,3/3/2025,UK,fa9ae7a5-3746-4172-93ba-fc3638c3f785,Government,Toys,484.6600037,4,420.3399963,10.42000008,Cash,Senior,Other,Manchester,Susan Turner,1928.22,246.86
46aa3225-de76-4e4f-adcf-1b4b2f3a5d42,4/16/2025,China,3a0552bc-8993-4e1e-885c-0586d72c1c07,Pattern,Beauty,367.4599915,4,255.5299988,64.77999878,Mobile Payment,Young,Male,Guangzhou,Anne Marshall,1405.06,382.94
46b0116d-a036-4bdf-a6af-3cc5ad820eb7,8/28/2025,Canada,ebeb0d7e-5a04-4610-ad73-233ea2813630,Scene,Electronics,272.3200073,7,186.4900055,8.409999847,Mobile Payment,Young,Male,Montreal,Daniel Watson,1897.83,592.4
46ecce27-14b7-4172-bbbf-fe0a1ddba50f,8/9/2025,India,30c4e899-9bf6-4ce0-a02d-8f92af1f6ee6,Them,Home & Kitchen,196.8300018,5,175.6799927,25.36000061,Cash,Adult,Male,Delhi,Kyle Gonzalez,958.79,80.39
472eeb91-c9f9-420e-a762-5afaa3b94358,12/22/2025,US,ba894158-6206-4819-8f21-3616e8d02b9a,Administration,Toys,322.5100098,6,280.730011,59.54000092,Credit Card,Adult,Other,Los Angeles,Ray Rose,1875.52,191.14
47409c72-8cf0-44f0-ae55-2b1c83d1ad3b,11/20/2025,Canada,8ff81676-246f-4d31-b12b-b88ad897fde4,Common,Beauty,45.04000092,6,34.63999939,0.600000024,Cash,Adult,Female,Montreal,Kayla Greer,269.64,61.8
474bbbbb-af68-4ef2-8d3e-728d1d57c5bf,10/30/2025,China,39ecf924-d3db-4450-af72-f5b8b5e9e721,Walk,Toys,476.1900024,3,395.6300049,81.05999756,Credit Card,Adult,Other,Guangzhou,Kelly Taylor,1347.51,160.62
4755279c-cecd-453d-a7d1-81a02d1ae5ef,12/2/2025,Canada,f950a33f-0168-41f5-bc67-75620ff93980,Many,Toys,26.14999962,2,17.57999992,0.579999983,Mobile Payment,Adult,Other,Vancouver,Alexis Espinoza,51.72,16.56
4756c58b-4f0e-425e-b31e-bbe072b0aefd,7/27/2025,Canada,1dca68a7-975c-43a2-8449-3b7c6cea8d29,Agree,Beauty,174.9299927,6,154.1000061,18.07999992,Cash,Adult,Female,Vancouver,Sean Mendez,1031.5,106.9
475e6d65-b486-4ce6-8f41-c647a32c25f5,12/4/2025,India,bee20467-3856-46e3-834d-83c7f5b14e10,Stay,Electronics,67.62000275,5,41.86999893,0.430000007,Mobile Payment,Senior,Female,Mumbai,Donald Brady,337.67,128.32
4776b8c3-50b6-4e1f-89d3-e3da8b1888e9,10/11/2025,Canada,768d1f75-453f-4db1-94a4-f0d7afefd106,Check,Beauty,209.9900055,6,130.0200043,15.28999996,Credit Card,Senior,Other,Vancouver,Jonathan Garrison,1244.65,464.53
47845b33-af1f-405e-85fa-6a55037186a7,3/3/2025,UK,64da3133-2db3-438c-a9d4-8bcf455b52ba,Ok,Toys,84.05000305,3,56.41999817,3.619999886,Credit Card,Senior,Female,Manchester,Omar Orr,248.53,79.27
4788846e-fdcb-49ba-85ac-9454fffa2d24,3/12/2025,Canada,e651387c-6a39-41e2-8f17-8532b174f5a5,Walk,Clothing,472.1600037,4,349.1900024,38.99000168,Cash,Senior,Female,Montreal,Kimberly Marquez,1849.65,452.89
47a5a1da-0c22-463b-8a5c-41aee821e6d9,6/4/2025,Nigeria,637bd1bd-ceb9-451e-8bbc-87d622224603,Because,Toys,37.20000076,7,31.76000023,5.670000076,Credit Card,Young,Female,Port Harcourt,John Jensen,254.73,32.41
47ca8671-6334-4106-8243-a13903dafce4,4/4/2025,UK,9953143a-07ad-4c8a-8ebe-b087671656fb,Training,Home & Kitchen,442.5599976,8,352.4700012,24.82999992,Cash,Adult,Other,Birmingham,Dr. Vanessa Mason,3515.65,695.89
47d15aed-7a46-4a55-8aba-09db7e0e6739,1/9/2025,India,811aca74-4f2b-49c2-8294-02d9accbe299,Apply,Sports,430.8900146,7,345.7600098,22.95999908,Credit Card,Senior,Female,Bangalore,Scott Davenport,2993.27,572.95
47dcfa30-c449-4d98-8ac5-b641f8f7ad80,3/12/2025,India,d437e46c-f79e-4da4-8ad2-0dcbd4cf5cff,Capital,Home & Kitchen,308.6600037,2,272.0499878,8.579999924,Cash,Adult,Male,Mumbai,Megan Lane,608.74,64.64
47df9f12-664f-4fa5-a972-cd81d1baa719,3/23/2025,China,84cdf06d-8ba1-47e6-a658-09e9a9b991f5,Could,Clothing,21.05999947,9,13.93999958,2.279999971,Cash,Young,Female,Shanghai,Cynthia Villanueva,187.26,61.8
47f01e73-1a07-4d3e-942a-c363793f7650,7/7/2025,US,29a68711-d65c-4953-9d69-5c9c7ab336e2,Country,Electronics,182.3699951,5,141.5200043,34.25,Mobile Payment,Adult,Male,Los Angeles,John Wyatt,877.6,170
48194cf4-bb5d-483d-8f9b-8ae7455719ba,2/6/2025,US,11bab808-a34e-4cff-902c-889bf055f35d,Life,Home & Kitchen,321.0299988,1,194.1100006,39.86000061,Mobile Payment,Adult,Other,Chicago,Jenny Mitchell,281.17,87.06
4836bb7a-6091-4c0b-842f-7c619721a813,12/8/2025,Nigeria,48e373ea-8148-4a44-94f0-a84655c817bd,President,Sports,316.8900146,4,277.7999878,22.22999954,Credit Card,Senior,Male,Lagos,Jamie George,1245.33,134.13
484a6176-9a10-4c01-9cbf-94b62766ec19,8/17/2025,India,ae0858d6-43b4-40f5-ac74-046895c72fb4,Themselves,Home & Kitchen,260.4100037,5,169.7200012,31.03000069,Cash,Senior,Male,Delhi,Hannah King,1271.02,422.42
48506fcc-e2e1-43eb-afae-64ad6d008247,7/8/2025,US,946edd74-b124-4f7b-b6a1-b027d6f1f60f,Difference,Toys,179.3699951,8,112.1800003,25.48999977,Mobile Payment,Adult,Female,New York,Maureen Atkins,1409.47,512.03
48514807-aafb-41f0-9607-f45e7f28c86c,11/10/2025,Canada,e88f65c9-d339-4e19-a07f-a045c94edc90,Ground,Clothing,188.1499939,2,138.7100067,35.52999878,Mobile Payment,Adult,Other,Toronto,Karen Booker,340.77,63.35
485c072d-8fce-4815-b35b-fe4376ab1b80,4/4/2025,China,6dca2d65-559f-4026-a414-922ff95c883e,Try,Sports,446.3699951,4,316.4299927,68.33999634,Credit Card,Adult,Male,Beijing,Luis Simmons,1717.14,451.42
48657023-8b4d-44a2-bb44-82fce4ee759b,12/4/2025,India,d18253bd-43c2-4243-963c-2160c310c98a,Give,Sports,312.8699951,5,235.0500031,7.579999924,Mobile Payment,Senior,Other,Delhi,Christine Bauer,1556.77,381.52
486e506f-1ee0-48f5-a929-40a9dde47c50,7/18/2025,US,8886373e-5277-43b3-a6a5-8bdb22d42fa2,Trial,Sports,286.7099915,9,194.6199951,15.93999958,Mobile Payment,Adult,Other,Chicago,Thomas Sutton,2564.45,812.87
4878cf83-d793-41e0-ace4-3583698c343b,10/11/2025,Canada,6bff35a4-2f05-4455-8cc1-6339c67328f3,Win,Sports,475.269989,7,346.7000122,85.93000031,Credit Card,Adult,Female,Montreal,George Rios,3240.96,814.06
487e14e4-fad7-4cb1-9b2c-408a11758112,3/15/2025,UK,c0c7c1ff-da38-4d5b-843c-107973d0775e,Sister,Sports,189.1600037,9,155.1300049,11.26000023,Credit Card,Adult,Other,Birmingham,Brandon Smith,1691.18,295.01
487f0277-d85d-4c5d-84fb-5a30ef64f155,5/14/2025,US,c492a6ea-2903-4c34-bc55-08ddea5c44f6,Various,Sports,197.9100037,5,146.7100067,17.44000053,Mobile Payment,Senior,Female,Chicago,Nicholas Rivas,972.11,238.56
489a5f1c-4acb-4b28-9047-f5495de4095b,12/13/2025,UK,c50f8e3f-02db-4929-822e-092f79113b6d,Before,Sports,459.2200012,7,387.3699951,87.94999695,Credit Card,Young,Other,Manchester,Amy Dawson,3126.59,415
48d5067a-64f0-4464-ab05-f3ab703727b2,12/13/2025,Canada,8e8379b9-88ef-473c-8a00-ed771121369a,Federal,Toys,176.6699982,2,150.8600006,34.63999939,Credit Card,Senior,Female,Toronto,Walter Gonzales,318.7,16.98
48dadabe-b8d1-4c9b-a0f2-2a58fbeb78ae,8/9/2025,UK,ac23cae8-a2cc-42bb-8bd9-54f17a55859b,Sell,Clothing,367.6400146,3,240.9400024,26.44000053,Credit Card,Young,Other,London,Jordan Henderson,1076.48,353.66
48de47f7-bd5a-4022-af7d-0ed0ead2871e,7/8/2025,UK,354c6e52-618e-4933-bce2-be7c7d968be2,Yeah,Toys,389.6400146,3,347.8900146,38.58000183,Mobile Payment,Young,Male,Birmingham,Brooke Jones DDS,1130.34,86.67
48e303d4-3337-4030-9d3a-a16539fcf822,10/9/2025,China,b9c829b7-cf61-44cb-a66e-ae8ecbbe9d2e,Not,Beauty,302.3200073,1,226.7200012,11.14999962,Credit Card,Young,Other,Shanghai,Melissa Anderson,291.17,64.45
48e40031-b5a5-4ab6-9cad-b48151b87f8f,1/11/2025,US,085f653a-4618-4c9f-9704-31b1a92f3ae4,Hope,Clothing,45.83000183,6,34.56999969,3.480000019,Credit Card,Senior,Other,Chicago,Thomas Williams,271.5,64.08
48f1a8dd-de1d-4f90-8fa6-fe6340ce5fca,7/7/2025,China,cd9239d9-7517-4915-969d-3a542d097260,Article,Clothing,414.8599854,4,306.8200073,51.34999847,Cash,Young,Male,Beijing,Sarah Pearson,1608.09,380.81
49243e54-6bfc-4e07-910b-2cb968919753,3/15/2025,China,dc294aa7-25f3-404d-9cf7-130db66c01d3,Able,Beauty,347.8699951,5,295.9700012,37.38000107,Cash,Adult,Male,Beijing,Maria Jenkins,1701.97,222.12
4930bd86-c40d-470e-b19c-36082530bead,4/16/2025,UK,9f29e67d-74da-4d88-a144-d02f6c5cefd7,Media,Clothing,224.2200012,5,175.4100037,9.859999657,Mobile Payment,Adult,Male,Manchester,Justin Jones,1111.24,234.19
495bf629-3b26-48f9-bd7f-a86a1fc42f82,4/2/2025,India,b96e97f6-3e93-47c8-ab08-21e08cae1d68,Store,Sports,69.51999664,4,49.06000137,8.859999657,Mobile Payment,Adult,Female,Delhi,Rebecca Cooper,269.22,72.98
4970f7e8-d3a8-4e16-9a14-2168c9680c90,2/9/2025,China,5c7de71d-5d05-4c3d-bbaa-3f12b9080a79,Identify,Beauty,316.2799988,1,194.0899963,6.800000191,Credit Card,Senior,Male,Beijing,Mr. Henry Jackson,309.48,115.39
4972bd4f-2d2e-4a33-bd54-fd64e0127ff3,10/19/2025,Canada,7c3448f9-ee67-4579-951a-116e58e7b56b,Hand,Sports,10.31000042,8,6.75,1.820000052,Mobile Payment,Adult,Male,Montreal,Christopher Boyd,80.66,26.66
4973953e-04ce-46df-a247-6788eb0e18c7,11/10/2025,Canada,76026cd0-0597-4618-88df-69c621a52297,Interview,Electronics,426,6,329.4400024,82.48999786,Cash,Senior,Male,Vancouver,Dawn Jones,2473.51,496.87
4990629c-589e-46ab-86ef-6e8b34eabbc0,12/13/2025,India,5877dfda-2b3d-43c0-a44b-16e322d2f497,Any,Home & Kitchen,381.1799927,3,229.6900024,51.5,Mobile Payment,Adult,Other,Delhi,Melissa Cooper,1092.04,402.97
4999ce0d-8c6c-40ab-b36f-c962d623e466,12/11/2025,UK,335f7d4c-d2ca-4aa0-8c68-cc69fd52a003,Soldier,Home & Kitchen,367.9200134,5,308.4899902,66.41999817,Credit Card,Young,Female,Birmingham,Donna Hicks,1773.18,230.73
49a58d1a-a8cc-4074-a3bb-b0b9c75c2023,2/4/2025,US,6911060b-118f-4049-a9ee-01ce23c3fbc5,Discussion,Home & Kitchen,487.019989,9,357.8200073,71.25,Cash,Adult,Male,New York,Craig Harris,4311.93,1091.55
49b8f779-c5a2-41c9-91f7-0c82b9eafb7a,1/11/2025,India,20652a20-36e9-47fe-adf5-627f910ed5c1,Discussion,Sports,354.7000122,7,313.9400024,31.64999962,Cash,Young,Male,Delhi,Christina Hernandez,2451.25,253.67
49ea5c91-6709-4421-b65e-f52b3a937c0e,10/11/2025,US,77fc8bf6-11cd-4887-bddf-3c7c2f9377a5,Attention,Beauty,342.1400146,7,261.8099976,31.78000069,Mobile Payment,Senior,Other,Los Angeles,Haley Hall,2363.2,530.53
49f5be1a-021e-4873-a6fc-7557b6104e52,8/18/2025,Nigeria,697f7744-3216-40ff-9c0d-17fd1c333d2d,Write,Home & Kitchen,160.7700043,4,143.2299957,30.10000038,Cash,Young,Male,Lagos,Darren Norman,612.98,40.06
4a037960-4f08-4db2-b6c9-e04f132b9aca,12/20/2025,India,ec3a47ba-296c-4372-94e5-6da1562f4896,Concern,Clothing,14.67000008,4,10.47000027,0.850000024,Credit Card,Young,Male,Bangalore,Laura White,57.83,15.95
4a0dc932-8abc-4d93-9719-47cad4d2afca,11/20/2025,Canada,7c88d37b-dcce-49cf-8c75-7baea0a55f26,Who,Clothing,375.6499939,10,302.7999878,67.56999969,Credit Card,Adult,Male,Montreal,Christine Campos,3688.93,660.93
4a0dd0f5-b702-4fe7-8007-41ca9100dc3d,3/3/2025,Nigeria,0f1fe9b7-4c14-4dae-a3b3-73f1618eab50,Mother,Sports,330.6600037,10,225.2599945,10.18000031,Cash,Senior,Female,Port Harcourt,Karina King,3296.42,1043.82
4a17e5be-a392-4757-9164-e96509bd716b,10/11/2025,China,97b72374-1289-4e74-b74b-05bb69679ff9,Yard,Sports,198.9400024,5,127.5199966,19.22999954,Credit Card,Young,Other,Beijing,Casey Copeland,975.47,337.87
4a35dcbd-b690-4a30-8cae-e9935f2e1a8d,11/20/2025,UK,ab978f46-769f-4150-848c-f7abda19f3ae,News,Toys,393.0599976,7,307.9100037,33.79000092,Mobile Payment,Adult,Other,Birmingham,Molly Cummings,2717.63,562.26
4a44f77c-fa88-4fb2-8a71-393b1e24ad04,2/18/2025,India,30a3e523-bb8d-41d7-930a-ba7118b39ebb,Drive,Beauty,240.4499969,2,183.9499969,8.800000191,Mobile Payment,Senior,Other,Bangalore,Corey Clements,472.1,104.2
4a5afbe8-5fe7-4151-aaee-bb173a8dbb54,8/18/2025,Canada,d851cf0f-a29a-4406-a7c4-564d21b6fce9,Base,Clothing,399.730011,9,250.1399994,46.25999832,Mobile Payment,Senior,Female,Montreal,Mary Conley,3551.31,1300.05
4a77f5bc-4418-4bd3-b0bd-7ad4989da102,1/6/2025,India,a71df1ba-f074-4178-9570-63f19dad37ee,Child,Sports,213.5099945,5,134.0899963,14.67000008,Cash,Young,Male,Delhi,Terry Johnson,1052.88,382.43
4a976dc8-cfa2-47e4-9e53-ec12ada60f3d,3/1/2025,Canada,1900d3df-3f42-4cad-b07e-33f7d4ae4458,Federal,Sports,61.38999939,2,49.93999863,12.22000027,Cash,Adult,Female,Toronto,Terri Taylor,110.56,10.68
4ab6c033-b868-4c7c-a935-05f7a7d82f62,9/7/2025,China,ce90f09c-a469-4596-a15f-205671a209b1,Meet,Electronics,238.9900055,2,194.5800018,7.920000076,Mobile Payment,Senior,Other,Beijing,Brendan Edwards,470.06,80.9
4ad0bdd0-9b07-484b-a6df-666fa54b199a,3/12/2025,US,be1a5dce-ae3d-45bb-90b0-1705c8db39a7,Cover,Electronics,43.56000137,10,26.36000061,0.889999986,Mobile Payment,Adult,Male,Los Angeles,Taylor Robertson,434.71,171.11
4ad4d611-7ea4-4751-9ab9-7371a733c1d0,11/10/2025,China,df532e69-37b9-4bdd-bf2f-15fc4f784806,Follow,Beauty,474.5899963,4,418.0700073,81.41999817,Credit Card,Senior,Male,Shanghai,John Robertson,1816.94,144.66
4ad6b014-b5e7-4aee-9b98-79ef5ac18178,12/2/2025,India,8ed2e4c8-4a8e-4740-8612-5037d67fc328,Least,Home & Kitchen,424.9400024,10,286.5499878,59.59000015,Mobile Payment,Young,Female,Delhi,Alexis Washington,4189.81,1324.31
4ae8d5c0-52e8-4bdd-9514-52a1f9021fb2,6/6/2025,India,148e8b23-7be6-4a47-9d1f-268342756841,Democrat,Sports,241.1199951,5,181.2400055,0.889999986,Credit Card,Senior,Male,Delhi,Joseph Bray,1204.71,298.51
4b3656c0-16ba-4a96-8517-76aa877d4f4e,12/21/2025,Canada,29a6399b-f958-40f5-9238-400f82fe8103,Next,Toys,457.5100098,7,302.3800049,41.13999939,Credit Card,Adult,Male,Vancouver,Catherine Booth,3161.43,1044.77
4b37c880-26d5-4573-9d8d-8db6d6d5641f,1/6/2025,US,16166286-737b-4054-861c-61a382ab3446,Rich,Clothing,103.4599991,8,69.75,12.01000023,Credit Card,Young,Female,Chicago,Teresa Hubbard,815.67,257.67
4b4708bf-6634-4b5e-9d30-f5e1a3658144,2/16/2025,UK,1aaeff40-e298-4744-9f4f-56f48d703a3d,Particularly,Electronics,273.6300049,4,178.3300018,12.07999992,Credit Card,Adult,Male,Birmingham,Sharon Davis,1082.44,369.12
4b500151-3b87-4b8b-bd23-0e894c9ca9e3,12/8/2025,Nigeria,4673ac77-2ba3-4c3d-b743-8760b5b85c0a,Writer,Beauty,462.2999878,1,341.980011,83.33999634,Credit Card,Young,Male,Lagos,Spencer Perez,378.96,36.98
4b5e9b42-9cdf-4320-8bba-078e699f0bfe,5/3/2025,US,442ed488-78da-4cee-b3ce-62e9793dd3ee,Dog,Home & Kitchen,129.0200043,2,80,15.02000046,Mobile Payment,Senior,Other,Chicago,Marissa Ward,243.02,83.02
4b63d28d-da9f-4d5f-b221-2614d8864a3b,1/19/2025,UK,99990749-eb03-4139-90ca-e58e67376ea1,Paper,Toys,117.9499969,6,98.27999878,11.53999996,Mobile Payment,Adult,Female,Birmingham,Charles Acevedo,696.16,106.48
4b68d8d9-7e97-45e4-875a-ea2b1e1a15b3,1/30/2025,India,6e675fb7-b58c-4629-8e7c-51a898c611d0,Any,Toys,496.8299866,7,416.980011,71.55000305,Cash,Young,Male,Mumbai,Jennifer Johnson MD,3406.26,487.4
4b73df60-53c1-4b49-bf56-0e1bbf1f8e65,9/18/2025,India,451f4f73-eadc-4974-a35c-11096c4a13a7,Their,Toys,199.8399963,3,159.5800018,18.54999924,Cash,Young,Male,Mumbai,Justin Sampson,580.97,102.23
4bab9371-dd67-48f0-a3bf-77c5402584ee,10/19/2025,India,ea909f15-e428-4919-b56c-1cb7031accbe,Success,Clothing,67.69000244,1,44.41999817,2.220000029,Mobile Payment,Senior,Male,Mumbai,Kaitlin Romero,65.47,21.05
4bc4d696-c492-45aa-9edf-2868f503acbd,7/16/2025,China,bbb4a115-c2cd-4617-bb3e-442c28a18a6d,Skin,Sports,224.7299957,10,180.1300049,43.72000122,Credit Card,Adult,Male,Shanghai,Steven Hudson,2203.58,402.28
4bcd42ac-fbd2-4fc0-b2e2-97207a1f9604,9/10/2025,Canada,b169cb8e-ae59-41da-aab4-3ad4a5a47f6d,Result,Beauty,367.2399902,8,238.0099945,69.13999939,Credit Card,Young,Male,Vancouver,Amanda Moon,2868.78,964.7
4c28bca8-0fbd-4af0-886f-f9e27ea0a35d,4/4/2025,India,ec78c027-482a-451a-a014-e59e6a6e7514,State,Sports,47.25,5,31.37999916,7.159999847,Cash,Senior,Other,Mumbai,Jose Tucker,229.09,72.19
4c2be704-f678-4eaa-a9d4-194664db4bbe,12/1/2025,UK,d047bc81-a84f-40e0-ab08-36c4228015c8,Interesting,Beauty,435.2900085,6,367.6199951,33.11000061,Mobile Payment,Senior,Female,Birmingham,Dr. Gary Reynolds DVM,2578.63,372.91
4c367454-0ea8-4009-a442-33abb4bf64e1,12/2/2025,China,73f79599-89d3-4593-aaec-e619012900aa,Market,Toys,461.4299927,5,391.1099854,34.20999908,Cash,Senior,Female,Beijing,Glenn Cook,2272.94,317.39
4c5c235c-e85a-47e0-b58c-98339432b145,8/6/2025,US,71a3ae95-ecd3-4579-82a1-5c3c00481c11,Democrat,Clothing,450.1499939,10,295.6300049,34.29000092,Credit Card,Adult,Male,New York,Benjamin Moreno,4467.21,1510.91
4c72dc35-86cc-40cd-9b06-440722e8f82d,9/18/2025,UK,6b70c8cb-5426-4430-8414-fcbfdd62249e,But,Home & Kitchen,353.2600098,2,300.3200073,68.55000305,Cash,Senior,Female,London,Vernon Thomas,637.97,37.33
4c8ba8dd-179c-47f5-a73e-66a7bcfa6dd3,9/7/2025,Canada,761aa309-4f29-4d6b-b682-fbcedd0dfd61,Year,Beauty,125.7300034,8,96.91999817,4.25,Cash,Senior,Male,Vancouver,Hayley Jackson,1001.59,226.23
4c8c51fb-8a8d-49d2-99f1-5d3d32a956f5,12/11/2025,UK,62e03d54-7260-4c99-bfd1-694ed4649027,Traditional,Clothing,471.5,7,376.3800049,81.36000061,Cash,Young,Male,Birmingham,Patrick Morgan,3219.14,584.48
4c94f865-396e-47a8-a3a7-493be0c1c7f2,5/14/2025,Nigeria,215f49f1-f486-4538-963a-fb28dc18f2f4,Trial,Toys,398.9400024,1,352.9400024,43.43000031,Mobile Payment,Adult,Female,Abuja,Kristy White,355.51,2.57
4cc0ddbd-09d1-47e1-b2ca-a82ff4778ae5,4/24/2025,China,25a14241-2ae9-4395-810c-f1bfd71d9259,Help,Home & Kitchen,410.6300049,6,273.3399963,76.23000336,Credit Card,Young,Other,Guangzhou,Sarah Walsh,2387.55,747.51
4cd7f620-7e51-44db-b84f-fa4c1e159a3b,4/2/2025,India,14da761d-9131-4486-a608-5d2a44441682,Front,Home & Kitchen,239.7400055,5,155.7599945,6.949999809,Cash,Senior,Other,Delhi,Jessica Lowe,1191.75,412.95
4cd8e664-d3ec-4f2b-9a89-9dce8340df05,4/16/2025,US,084bb799-5a3b-4ef2-a81e-5ae209e21ff3,Member,Beauty,234.3600006,3,159.7700043,41.70000076,Credit Card,Young,Male,Los Angeles,Roger Smith DVM,661.38,182.07
4cf090c8-3b46-4a47-adda-987e4ed83213,12/22/2025,Canada,38093304-265e-4184-99cc-dcba8c734698,Foreign,Electronics,76.18000031,5,57.24000168,11.69999981,Cash,Adult,Other,Toronto,Nichole Walker,369.2,83
4cf6706a-356a-4309-a8e4-4fcc3c0ff461,4/24/2025,China,4e700c7b-9be8-4ea3-9c00-a3289c262d79,Area,Sports,20.13999939,2,13.60000038,2.309999943,Credit Card,Young,Other,Guangzhou,Rickey Hensley DDS,37.97,10.77
4d2df635-b32f-4763-943b-f2bb355dc86c,3/1/2025,Nigeria,a262eea6-e467-42b3-81dd-a4d805a7387c,Get,Home & Kitchen,136.2299957,8,107.2799988,6.130000114,Mobile Payment,Young,Other,Lagos,Paul Reynolds,1083.71,225.47
4d4f9b25-e888-445a-a271-514e2e5cd114,1/4/2025,India,9f1b4b1c-428c-4ff1-a666-ef0e227fdaba,Suddenly,Toys,343.6400146,9,290.5700073,19.18000031,Cash,Senior,Other,Bangalore,Martin Huynh,3073.58,458.45
4d7d0f6e-1290-4849-8bab-2ef3dcb51d9b,3/1/2025,Nigeria,28de4470-c66d-4091-99ba-e5a2bb648e97,Factor,Beauty,446.9299927,9,360.4400024,29.95000076,Cash,Young,Female,Lagos,Amber Duncan,3992.42,748.46
4d86fd12-90b9-4476-9a58-b48b31e59231,7/26/2025,India,9f02d145-b2be-4388-9c09-d34fd1c2f5bd,But,Toys,87.37999725,10,56.45999908,10.98999977,Credit Card,Senior,Other,Mumbai,Patrick Hill,862.81,298.21
4dd35258-1a90-4799-b53d-5899a2697c28,5/25/2025,Nigeria,3a405632-f840-4e67-ae4a-83eb351aefa1,Woman,Sports,435.4400024,3,356.4299927,76.95999908,Cash,Young,Female,Port Harcourt,Denise Carter,1229.36,160.07
4de3a28c-acba-4ae9-a985-4845f669515f,6/6/2025,UK,dce80787-0caf-461f-9933-9990b97c4f93,My,Clothing,472.0599976,4,350.3900146,73.94999695,Cash,Young,Other,London,Robert Warren,1814.29,412.73
4e33ea01-01f8-407e-a833-6d5f711be4e8,6/23/2025,Nigeria,e313c05a-a012-4756-bc90-94005f7fa794,Drop,Beauty,374.0899963,5,280.6600037,58.88000107,Mobile Payment,Senior,Male,Lagos,Cody Hill,1811.57,408.27
4e455844-841e-4c31-898c-d8ed55f4e1d0,8/9/2025,China,62f9a41e-7466-4725-af7e-bc27a2ca4a85,Language,Home & Kitchen,141.8899994,7,107.0899963,27.22999954,Mobile Payment,Young,Female,Guangzhou,Troy Bray,966,216.37
4e5c323c-aaf8-4537-9a52-ea0c5ec7cb8c,3/3/2025,US,7c7adab6-6561-42a6-a912-4d525b8b5654,Experience,Beauty,333.2099915,5,234.3300018,36.90000153,Cash,Young,Male,Los Angeles,Brittany Weber,1629.15,457.5
4e7d616a-ba3b-4fc3-a6aa-66ee99c33bab,12/21/2025,Nigeria,5fe2fb45-f65c-41bb-a2d5-0ad70b711638,Will,Clothing,458.5899963,6,327.2000122,7.980000019,Cash,Adult,Other,Abuja,John Green,2743.56,780.36
4e9531c6-201c-48ea-873f-46cfbc70e4a1,8/28/2025,UK,56fb6183-c648-4b5b-9e45-2f0a3689770e,Score,Clothing,478.0299988,5,395.7399902,74.87000275,Cash,Senior,Female,London,Dylan Gonzales,2315.28,336.58
4eb2db33-2991-4b2d-a629-604ae095b2af,12/8/2025,Nigeria,b1478aaf-fcc8-48c7-98ca-56c4766f0219,Fear,Home & Kitchen,449.9200134,4,394.1799927,79.69999695,Mobile Payment,Young,Male,Abuja,Amanda Kline,1719.98,143.26
